,title,company,salary,summary
0,Barista,Sage Garden Café,$10 - $15 an hour,Issue bills and accept payment.Deal with complaints or problems with a positive attitude.Collaborate with other restaurant servers and kitchen staff.
1,Front Desk Receptionist,"Frankfort Animal Clinic, PSC",$8 - $15 an hour,"Perform other clerical receptionist duties such as filing, photocopying, transcribing and faxing.Answer, screen and forward incoming phone calls."
2,Bank Teller/CSR,Whitaker Bank,,Perform routine branch and customer service duties; accept retail and commercial checking and savings deposits; process loan payments; cash checks and savings…
3,Kennel Assistant,Tin Woof Inn,$10 - $12 an hour,Developing playgroups and supervising dog playtimes.Kennel staff take care of all pets in the building as well as maintain the kennel and surrounding areas…
4,Durable Medical Equipment Technician and Delivery Driver,Capital Pharmacy and Medical Equipment,$12 - $18 an hour,\* Knowledge of medical equipment set up and repair is a plus.\* Must know Frankfort and surrounding area.\* Experience and mechanically inclined is a plus.
5,,McLane - Foodservice,$15.20 an hour,"Shrink-wrap and label outgoing orders and remove shrink wrap from incoming orders.Drive and operate a reach truck, pallet jack, and/or fork truck to select,…"
6,Production Team Member,NASCA Elastomers,$17.50 - $22.00 an hour,Manages both manufacturing and quality control.Previous experience in manufacturing preferred but not required.Must be able to lift up 50lbs.
7,Circulation Clerk,Paul Sawyier Public Library,$10.99 an hour,Answers telephones and provides routine information or refers and transfers calls.Welcomes patron inquiries and provides limited reference assistance from the…
8,Assistant Hotel Manager,Confidential,"$40,000 - $45,000 a year","One (1) year hotel front desk/guest service experience strongly preferred.Ensure a safe and secure environment for guests, team members and hotel assets in…"
9,Parks and Rec Seasonal/Part-Time,CITY OF FRANKFORT KY,,Age Requirement - 16 or older on first day.
10,Barista,Starbucks,$10 - $11 an hour,"A job for which all ages, including older job seekers, are encouraged to apply.Job Types: Full-time, Part-time.Guest Services: 1 year (Preferred)."
11,Administrative Specialist III,Commonwealth of Kentucky,"$2,427 - $3,884 a month","Serves as a point of contact for the Director’s office, including answering and directing phone calls and emails to appropriate Division, Department, or Cabinet…"
12,Human Resources Specialist,Frankfort Plant Board,$21.96 an hour,"Qualified applicants must have a Bachelors degree in Human Resources, Public Administration, Business or related field plus, two years directly related human…"
13,Office Coordinator (entry level) - BenchMark Physical Therap...,BenchMark Rehab Partners,,An Office Coordinator is an entry-level office role that is responsible for maintaining pleasant and consistent daily operations of the clinic.
14,Management/Crew Members,Sonic Drive-In,Up to $16 an hour,Opportunities now exist for ALL Management and Hourly Positions throughout The Greater area of Lexington!*.High school diploma or equivalent required.
15,Bank Teller/CSR,Whitaker Bank,,Perform routine branch and customer service duties; accept retail and commercial checking and savings deposits; process loan payments; cash checks and savings…
16,Barista,Sage Garden Café,$10 - $15 an hour,Issue bills and accept payment.Deal with complaints or problems with a positive attitude.Collaborate with other restaurant servers and kitchen staff.
17,Front Desk Receptionist,"Frankfort Animal Clinic, PSC",$8 - $15 an hour,"Perform other clerical receptionist duties such as filing, photocopying, transcribing and faxing.Answer, screen and forward incoming phone calls."
18,Kennel Assistant,Tin Woof Inn,$10 - $12 an hour,Developing playgroups and supervising dog playtimes.Kennel staff take care of all pets in the building as well as maintain the kennel and surrounding areas…
19,Durable Medical Equipment Technician and Delivery Driver,Capital Pharmacy and Medical Equipment,$12 - $18 an hour,\* Knowledge of medical equipment set up and repair is a plus.\* Must know Frankfort and surrounding area.\* Experience and mechanically inclined is a plus.
20,Administrative Specialist III,Commonwealth of Kentucky,"$2,427 - $3,884 a month","Serves as a point of contact for the Director’s office, including answering and directing phone calls and emails to appropriate Division, Department, or Cabinet…"
21,Assistant Hotel Manager,Confidential,"$40,000 - $45,000 a year","One (1) year hotel front desk/guest service experience strongly preferred.Ensure a safe and secure environment for guests, team members and hotel assets in…"
22,Circulation Clerk,Paul Sawyier Public Library,$10.99 an hour,Answers telephones and provides routine information or refers and transfers calls.Welcomes patron inquiries and provides limited reference assistance from the…
23,Management/Crew Members,Sonic Drive-In,Up to $16 an hour,Opportunities now exist for ALL Management and Hourly Positions throughout The Greater area of Lexington!*.High school diploma or equivalent required.
24,Part-Time Store Associate,ALDI,$12.70 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
25,Human Resources Specialist,Frankfort Plant Board,$21.96 an hour,"Qualified applicants must have a Bachelors degree in Human Resources, Public Administration, Business or related field plus, two years directly related human…"
26,Parks and Rec Seasonal/Part-Time,CITY OF FRANKFORT KY,,Age Requirement - 16 or older on first day.
27,Office Coordinator (entry level) - BenchMark Physical Therap...,BenchMark Rehab Partners,,An Office Coordinator is an entry-level office role that is responsible for maintaining pleasant and consistent daily operations of the clinic.
28,Barista,Starbucks,$10 - $11 an hour,"A job for which all ages, including older job seekers, are encouraged to apply.Job Types: Full-time, Part-time.Guest Services: 1 year (Preferred)."
29,Front Desk/Clerical,"Cumberland Family Medical Center, Inc.",From $10 an hour,"Answer telephone, triage calls, and maintain records of exam.Greet all patients and visitors cheerfully.Complete encounter form upon arrival and checking …"
30,Bank Teller/CSR,Whitaker Bank,,Perform routine branch and customer service duties; accept retail and commercial checking and savings deposits; process loan payments; cash checks and savings…
31,Barista,Sage Garden Café,$10 - $15 an hour,Issue bills and accept payment.Deal with complaints or problems with a positive attitude.Collaborate with other restaurant servers and kitchen staff.
32,Front Desk Receptionist,"Frankfort Animal Clinic, PSC",$8 - $15 an hour,"Perform other clerical receptionist duties such as filing, photocopying, transcribing and faxing.Answer, screen and forward incoming phone calls."
33,Kennel Assistant,Tin Woof Inn,$10 - $12 an hour,Developing playgroups and supervising dog playtimes.Kennel staff take care of all pets in the building as well as maintain the kennel and surrounding areas…
34,Durable Medical Equipment Technician and Delivery Driver,Capital Pharmacy and Medical Equipment,$12 - $18 an hour,\* Knowledge of medical equipment set up and repair is a plus.\* Must know Frankfort and surrounding area.\* Experience and mechanically inclined is a plus.
35,Administrative Specialist III,Commonwealth of Kentucky,"$2,427 - $3,884 a month","Serves as a point of contact for the Director’s office, including answering and directing phone calls and emails to appropriate Division, Department, or Cabinet…"
36,Circulation Clerk,Paul Sawyier Public Library,$10.99 an hour,Answers telephones and provides routine information or refers and transfers calls.Welcomes patron inquiries and provides limited reference assistance from the…
37,Management/Crew Members,Sonic Drive-In,Up to $16 an hour,Opportunities now exist for ALL Management and Hourly Positions throughout The Greater area of Lexington!*.High school diploma or equivalent required.
38,Part-Time Store Associate,ALDI,$12.70 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
39,Human Resources Specialist,Frankfort Plant Board,$21.96 an hour,"Qualified applicants must have a Bachelors degree in Human Resources, Public Administration, Business or related field plus, two years directly related human…"
40,Parks and Rec Seasonal/Part-Time,CITY OF FRANKFORT KY,,Age Requirement - 16 or older on first day.
41,Office Coordinator (entry level) - BenchMark Physical Therap...,BenchMark Rehab Partners,,An Office Coordinator is an entry-level office role that is responsible for maintaining pleasant and consistent daily operations of the clinic.
42,Barista,Starbucks,$10 - $11 an hour,"A job for which all ages, including older job seekers, are encouraged to apply.Job Types: Full-time, Part-time.Guest Services: 1 year (Preferred)."
43,Front Desk/Clerical,"Cumberland Family Medical Center, Inc.",From $10 an hour,"Answer telephone, triage calls, and maintain records of exam.Greet all patients and visitors cheerfully.Complete encounter form upon arrival and checking …"
44,Assistant Hotel Manager,Confidential,"$40,000 - $45,000 a year","One (1) year hotel front desk/guest service experience strongly preferred.Ensure a safe and secure environment for guests, team members and hotel assets in…"
45,Barista,Sage Garden Café,$10 - $15 an hour,Issue bills and accept payment.Deal with complaints or problems with a positive attitude.Collaborate with other restaurant servers and kitchen staff.
46,Bank Teller/CSR,Whitaker Bank,,Perform routine branch and customer service duties; accept retail and commercial checking and savings deposits; process loan payments; cash checks and savings…
47,Front Desk Receptionist,"Frankfort Animal Clinic, PSC",$8 - $15 an hour,"Perform other clerical receptionist duties such as filing, photocopying, transcribing and faxing.Answer, screen and forward incoming phone calls."
48,Durable Medical Equipment Technician and Delivery Driver,Capital Pharmacy and Medical Equipment,$12 - $18 an hour,\* Knowledge of medical equipment set up and repair is a plus.\* Must know Frankfort and surrounding area.\* Experience and mechanically inclined is a plus.
49,Kennel Assistant,Tin Woof Inn,$10 - $12 an hour,Developing playgroups and supervising dog playtimes.Kennel staff take care of all pets in the building as well as maintain the kennel and surrounding areas…
50,Part-Time Store Associate,ALDI,$12.70 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
51,Human Resources Specialist,Frankfort Plant Board,$21.96 an hour,"Qualified applicants must have a Bachelors degree in Human Resources, Public Administration, Business or related field plus, two years directly related human…"
52,Circulation Clerk,Paul Sawyier Public Library,$10.99 an hour,Answers telephones and provides routine information or refers and transfers calls.Welcomes patron inquiries and provides limited reference assistance from the…
53,Office Coordinator (entry level) - BenchMark Physical Therap...,BenchMark Rehab Partners,,An Office Coordinator is an entry-level office role that is responsible for maintaining pleasant and consistent daily operations of the clinic.
54,Management/Crew Members,Sonic Drive-In,Up to $16 an hour,Opportunities now exist for ALL Management and Hourly Positions throughout The Greater area of Lexington!*.High school diploma or equivalent required.
55,Administrative Specialist III,Commonwealth of Kentucky,"$2,427 - $3,884 a month","Serves as a point of contact for the Director’s office, including answering and directing phone calls and emails to appropriate Division, Department, or Cabinet…"
56,Parks and Rec Seasonal/Part-Time,CITY OF FRANKFORT KY,,Age Requirement - 16 or older on first day.
57,Revenue Auditor I,Commonwealth of Kentucky,,"Mostly at a desk using a computer and telephone.As an entry-level Revenue Auditor I for the Commonwealth of Kentucky, you will receive supervisory direction…"
58,Assistant Hotel Manager,Confidential,"$40,000 - $45,000 a year","One (1) year hotel front desk/guest service experience strongly preferred.Ensure a safe and secure environment for guests, team members and hotel assets in…"
59,Barista,Starbucks,$10 - $11 an hour,"A job for which all ages, including older job seekers, are encouraged to apply.Job Types: Full-time, Part-time.Guest Services: 1 year (Preferred)."
60,Barista,Sage Garden Café,$10 - $15 an hour,Issue bills and accept payment.Deal with complaints or problems with a positive attitude.Collaborate with other restaurant servers and kitchen staff.
61,Front Desk Receptionist,"Frankfort Animal Clinic, PSC",$8 - $15 an hour,"Perform other clerical receptionist duties such as filing, photocopying, transcribing and faxing.Answer, screen and forward incoming phone calls."
62,Bank Teller/CSR,Whitaker Bank,,Perform routine branch and customer service duties; accept retail and commercial checking and savings deposits; process loan payments; cash checks and savings…
63,Durable Medical Equipment Technician and Delivery Driver,Capital Pharmacy and Medical Equipment,$12 - $18 an hour,\* Knowledge of medical equipment set up and repair is a plus.\* Must know Frankfort and surrounding area.\* Experience and mechanically inclined is a plus.
64,Kennel Assistant,Tin Woof Inn,$10 - $12 an hour,Developing playgroups and supervising dog playtimes.Kennel staff take care of all pets in the building as well as maintain the kennel and surrounding areas…
65,Part-Time Store Associate,ALDI,$12.70 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
66,Assistant Hotel Manager,Confidential,"$40,000 - $45,000 a year","One (1) year hotel front desk/guest service experience strongly preferred.Ensure a safe and secure environment for guests, team members and hotel assets in…"
67,Human Resources Specialist,Frankfort Plant Board,$21.96 an hour,"Qualified applicants must have a Bachelors degree in Human Resources, Public Administration, Business or related field plus, two years directly related human…"
68,Circulation Clerk,Paul Sawyier Public Library,$10.99 an hour,Answers telephones and provides routine information or refers and transfers calls.Welcomes patron inquiries and provides limited reference assistance from the…
69,Office Coordinator (entry level) - BenchMark Physical Therap...,BenchMark Rehab Partners,,An Office Coordinator is an entry-level office role that is responsible for maintaining pleasant and consistent daily operations of the clinic.
70,Management/Crew Members,Sonic Drive-In,Up to $16 an hour,Opportunities now exist for ALL Management and Hourly Positions throughout The Greater area of Lexington!*.High school diploma or equivalent required.
71,Administrative Specialist III,Commonwealth of Kentucky,"$2,427 - $3,884 a month","Serves as a point of contact for the Director’s office, including answering and directing phone calls and emails to appropriate Division, Department, or Cabinet…"
72,Parks and Rec Seasonal/Part-Time,CITY OF FRANKFORT KY,,Age Requirement - 16 or older on first day.
73,Revenue Auditor I,Commonwealth of Kentucky,,"Mostly at a desk using a computer and telephone.As an entry-level Revenue Auditor I for the Commonwealth of Kentucky, you will receive supervisory direction…"
74,Barista,Starbucks,$10 - $11 an hour,"A job for which all ages, including older job seekers, are encouraged to apply.Job Types: Full-time, Part-time.Guest Services: 1 year (Preferred)."
75,Front Desk Receptionist,"Frankfort Animal Clinic, PSC",$8 - $15 an hour,"Perform other clerical receptionist duties such as filing, photocopying, transcribing and faxing.Answer, screen and forward incoming phone calls."
76,"Registered Nurse** Full-time, Days 7am-7pm **12 hr shifts",Cardinal Hill Rehabilitation Hospital,$27.50 - $37.75 an hour,Current RN licensures appropriate to state regulations required.CPR certification required (ACLS preferred).A stronger impact on recovery*.
77,,Caviar,Up to $18 an hour,"Choose your own hours: Unlike full-time jobs or seasonal gigs, when and where you work is totally up to you.Any car, scooter, or bicycle (in select cities)."
78,Nurse (RN and LPN),Lexington Country Place,,Makes daily resident rounds to interview physical and emotional status and to implement any required nursing interventions.Current Licensed L.P.N. or RN.
79,Kennel Assistant,Tin Woof Inn,$10 - $12 an hour,Developing playgroups and supervising dog playtimes.Kennel staff take care of all pets in the building as well as maintain the kennel and surrounding areas…
80,Part-Time Store Associate,ALDI,$12.70 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
81,Human Resources Specialist,Frankfort Plant Board,$21.96 an hour,"Qualified applicants must have a Bachelors degree in Human Resources, Public Administration, Business or related field plus, two years directly related human…"
82,Management/Crew Members,Sonic Drive-In,Up to $16 an hour,Opportunities now exist for ALL Management and Hourly Positions throughout The Greater area of Lexington!*.High school diploma or equivalent required.
83,Circulation Clerk,Paul Sawyier Public Library,$10.99 an hour,Answers telephones and provides routine information or refers and transfers calls.Welcomes patron inquiries and provides limited reference assistance from the…
84,Office Coordinator (entry level) - BenchMark Physical Therap...,BenchMark Rehab Partners,,An Office Coordinator is an entry-level office role that is responsible for maintaining pleasant and consistent daily operations of the clinic.
85,Administrative Specialist III,Commonwealth of Kentucky,"$2,427 - $3,884 a month","Serves as a point of contact for the Director’s office, including answering and directing phone calls and emails to appropriate Division, Department, or Cabinet…"
86,Bank Teller/CSR,Whitaker Bank,,Perform routine branch and customer service duties; accept retail and commercial checking and savings deposits; process loan payments; cash checks and savings…
87,Parks and Rec Seasonal/Part-Time,CITY OF FRANKFORT KY,,Age Requirement - 16 or older on first day.
88,Revenue Auditor I,Commonwealth of Kentucky,,"Mostly at a desk using a computer and telephone.As an entry-level Revenue Auditor I for the Commonwealth of Kentucky, you will receive supervisory direction…"
89,Litigation Paralegal,Becker Law/Bubalo Law,,Assist with court filings through ECF e-filing system and various state court filing systems across the United States.Position Type/Expected Hours of Work*.
90,Barista,Sage Garden Café,$10 - $15 an hour,Issue bills and accept payment.Deal with complaints or problems with a positive attitude.Collaborate with other restaurant servers and kitchen staff.
91,Bank Teller/CSR,Whitaker Bank,,Perform routine branch and customer service duties; accept retail and commercial checking and savings deposits; process loan payments; cash checks and savings…
92,Barista,Sage Garden Café,$10 - $15 an hour,Issue bills and accept payment.Deal with complaints or problems with a positive attitude.Collaborate with other restaurant servers and kitchen staff.
93,Front Desk Receptionist,"Frankfort Animal Clinic, PSC",$8 - $15 an hour,"Perform other clerical receptionist duties such as filing, photocopying, transcribing and faxing.Answer, screen and forward incoming phone calls."
94,Kennel Assistant,Tin Woof Inn,$10 - $12 an hour,Developing playgroups and supervising dog playtimes.Kennel staff take care of all pets in the building as well as maintain the kennel and surrounding areas…
95,Durable Medical Equipment Technician and Delivery Driver,Capital Pharmacy and Medical Equipment,$12 - $18 an hour,\* Knowledge of medical equipment set up and repair is a plus.\* Must know Frankfort and surrounding area.\* Experience and mechanically inclined is a plus.
96,Administrative Specialist III,Commonwealth of Kentucky,"$2,427 - $3,884 a month","Serves as a point of contact for the Director’s office, including answering and directing phone calls and emails to appropriate Division, Department, or Cabinet…"
97,Circulation Clerk,Paul Sawyier Public Library,$10.99 an hour,Answers telephones and provides routine information or refers and transfers calls.Welcomes patron inquiries and provides limited reference assistance from the…
98,Part-Time Store Associate,ALDI,$12.70 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
99,Management/Crew Members,Sonic Drive-In,Up to $16 an hour,Opportunities now exist for ALL Management and Hourly Positions throughout The Greater area of Lexington!*.High school diploma or equivalent required.
100,Parks and Rec Seasonal/Part-Time,CITY OF FRANKFORT KY,,Age Requirement - 16 or older on first day.
101,Office Coordinator (entry level) - BenchMark Physical Therap...,BenchMark Rehab Partners,,An Office Coordinator is an entry-level office role that is responsible for maintaining pleasant and consistent daily operations of the clinic.
102,Human Resources Specialist,Frankfort Plant Board,$21.96 an hour,"Qualified applicants must have a Bachelors degree in Human Resources, Public Administration, Business or related field plus, two years directly related human…"
103,Assistant Hotel Manager,Confidential,"$40,000 - $45,000 a year","One (1) year hotel front desk/guest service experience strongly preferred.Ensure a safe and secure environment for guests, team members and hotel assets in…"
104,Barista,Starbucks,$10 - $11 an hour,"A job for which all ages, including older job seekers, are encouraged to apply.Job Types: Full-time, Part-time.Guest Services: 1 year (Preferred)."
105,Revenue Auditor I,Commonwealth of Kentucky,,"Mostly at a desk using a computer and telephone.As an entry-level Revenue Auditor I for the Commonwealth of Kentucky, you will receive supervisory direction…"
106,,"Bristol Group, Inc.",,The Superintendent provides on-site field supervision and technical management for all precast erection operations.Review and maintain field set of drawings.
107,Front Desk Receptionist,"Frankfort Animal Clinic, PSC",$8 - $15 an hour,"Perform other clerical receptionist duties such as filing, photocopying, transcribing and faxing.Answer, screen and forward incoming phone calls."
108,$5000 Sign on Bonus!!! LPN/RN - 7a-7p AND 7p-7a Shifts Neede...,New Castle Nursing and Rehab,$20 - $27 an hour,"The care and supervision provided must be in accordance with current federal, state, and local standards, guidelines and regulations that govern our facility."
109,Hotel Maintenance Technician,Lexington Marriott City Center,$10.00 - $13.50 an hour,"Inspect and repair all equipment including, but not limited to: appliances, HVAC, electrical and plumbing components, boilers, pumps and swimming pool…"
110,Server,Sage Garden Café,,Issue bills and accept payment.Deal with complaints or problems with a positive attitude.Hands-on experience in cashier duties.
111,Amazon Seasonal Full-Time Time Warehouse Team Member,Amazon,$16.15 an hour,"Warehouse Team Member (Seasonal, Full-Time, Part-Time, Flexible Hours).From flexible part-time roles to full-time set schedules with health care benefits,…"
112,Kennel Assistant,Tin Woof Inn,$10 - $12 an hour,Developing playgroups and supervising dog playtimes.Kennel staff take care of all pets in the building as well as maintain the kennel and surrounding areas…
113,Part-Time Store Associate,ALDI,$12.70 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
114,Human Resources Specialist,Frankfort Plant Board,$21.96 an hour,"Qualified applicants must have a Bachelors degree in Human Resources, Public Administration, Business or related field plus, two years directly related human…"
115,Management/Crew Members,Sonic Drive-In,Up to $16 an hour,Opportunities now exist for ALL Management and Hourly Positions throughout The Greater area of Lexington!*.High school diploma or equivalent required.
116,Circulation Clerk,Paul Sawyier Public Library,$10.99 an hour,Answers telephones and provides routine information or refers and transfers calls.Welcomes patron inquiries and provides limited reference assistance from the…
117,Office Coordinator (entry level) - BenchMark Physical Therap...,BenchMark Rehab Partners,,An Office Coordinator is an entry-level office role that is responsible for maintaining pleasant and consistent daily operations of the clinic.
118,Administrative Specialist III,Commonwealth of Kentucky,"$2,427 - $3,884 a month","Serves as a point of contact for the Director’s office, including answering and directing phone calls and emails to appropriate Division, Department, or Cabinet…"
119,Bank Teller/CSR,Whitaker Bank,,Perform routine branch and customer service duties; accept retail and commercial checking and savings deposits; process loan payments; cash checks and savings…
120,Parks and Rec Seasonal/Part-Time,CITY OF FRANKFORT KY,,Age Requirement - 16 or older on first day.
121,Revenue Auditor I,Commonwealth of Kentucky,,"Mostly at a desk using a computer and telephone.As an entry-level Revenue Auditor I for the Commonwealth of Kentucky, you will receive supervisory direction…"
122,Barista,Sage Garden Café,$10 - $15 an hour,Issue bills and accept payment.Deal with complaints or problems with a positive attitude.Collaborate with other restaurant servers and kitchen staff.
123,Paralegal,Investors Heritage Life Insurance Company,,A qualified candidate must have a college degree and/or an associate degree in the paralegal field with at least five years of applicable work experience.
124,Front of House Employee,Wallace Station,$7.50 - $9.00 an hour,"All customers and staff are required to wear a mask, additional sanitation procedures, clear signage stating rules, employee health check, proper social…"
125,,American Medical Technologies,$18.15 - $20.00 an hour,"Provide technical assistance and support for incoming issues related to systems, software, hardware.Preferred: BS/BA in IT, Computer Science, or related field."
126,Bank Teller/CSR,Whitaker Bank,,Perform routine branch and customer service duties; accept retail and commercial checking and savings deposits; process loan payments; cash checks and savings…
127,Production Engineering Revit Detailer,Bristol Group,$18 - $22 an hour,A two year degree in Engineering or related field.The Production Engineering Revit Detailer position is a full-time position responsible for the production of…
128,Hotel Maintenance Technician,Lexington Marriott City Center,$10.00 - $13.50 an hour,"Inspect and repair all equipment including, but not limited to: appliances, HVAC, electrical and plumbing components, boilers, pumps and swimming pool…"
129,Kennel Assistant,Tin Woof Inn,$10 - $12 an hour,Developing playgroups and supervising dog playtimes.Kennel staff take care of all pets in the building as well as maintain the kennel and surrounding areas…
130,Administrative Specialist III,Commonwealth of Kentucky,"$2,427 - $3,884 a month","Serves as a point of contact for the Director’s office, including answering and directing phone calls and emails to appropriate Division, Department, or Cabinet…"
131,Circulation Clerk,Paul Sawyier Public Library,$10.99 an hour,Answers telephones and provides routine information or refers and transfers calls.Welcomes patron inquiries and provides limited reference assistance from the…
132,Management/Crew Members,Sonic Drive-In,Up to $16 an hour,Opportunities now exist for ALL Management and Hourly Positions throughout The Greater area of Lexington!*.High school diploma or equivalent required.
133,Part-Time Store Associate,ALDI,$12.70 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
134,Human Resources Specialist,Frankfort Plant Board,$21.96 an hour,"Qualified applicants must have a Bachelors degree in Human Resources, Public Administration, Business or related field plus, two years directly related human…"
135,Parks and Rec Seasonal/Part-Time,CITY OF FRANKFORT KY,,Age Requirement - 16 or older on first day.
136,Office Coordinator (entry level) - BenchMark Physical Therap...,BenchMark Rehab Partners,,An Office Coordinator is an entry-level office role that is responsible for maintaining pleasant and consistent daily operations of the clinic.
137,Barista,Starbucks,$10 - $11 an hour,"A job for which all ages, including older job seekers, are encouraged to apply.Job Types: Full-time, Part-time.Guest Services: 1 year (Preferred)."
138,Barista,Sage Garden Café,$10 - $15 an hour,Issue bills and accept payment.Deal with complaints or problems with a positive attitude.Collaborate with other restaurant servers and kitchen staff.
139,Front Desk Receptionist,"Frankfort Animal Clinic, PSC",$8 - $15 an hour,"Perform other clerical receptionist duties such as filing, photocopying, transcribing and faxing.Answer, screen and forward incoming phone calls."
140,Front Desk Receptionist,"Frankfort Animal Clinic, PSC",$8 - $15 an hour,"Perform other clerical receptionist duties such as filing, photocopying, transcribing and faxing.Answer, screen and forward incoming phone calls."
141,"RN MDS/RAI Coordinator, PRN",Cardinal Hill Rehabilitation Hospital,$25.24 - $41.60 an hour,This includes assessing Skilled Unit patients' physical and mental function and document data on MDS forms completely and timely; to coordinate and oversee all…
142,,Shelter Insurance,$18.51 - $30.46 an hour,"Must possess a valid driver's license supported by a good driving history.May support other units in investigation of losses, including obtaining photos,…"
143,Content creation and management,Bluewater Sales,$25 - $35 an hour,Experienced videographer/ photographer with top notch technical and social media skills to create.SEO tools: 2 years (Preferred).
144,Kennel Assistant,Tin Woof Inn,$10 - $12 an hour,Developing playgroups and supervising dog playtimes.Kennel staff take care of all pets in the building as well as maintain the kennel and surrounding areas…
145,Circulation Clerk,Paul Sawyier Public Library,$10.99 an hour,Answers telephones and provides routine information or refers and transfers calls.Welcomes patron inquiries and provides limited reference assistance from the…
146,Parks and Rec Seasonal/Part-Time,CITY OF FRANKFORT KY,,Age Requirement - 16 or older on first day.
147,Barista,Starbucks,$10 - $11 an hour,"A job for which all ages, including older job seekers, are encouraged to apply.Job Types: Full-time, Part-time.Guest Services: 1 year (Preferred)."
148,Administrative Specialist III,Commonwealth of Kentucky,"$2,427 - $3,884 a month","Serves as a point of contact for the Director’s office, including answering and directing phone calls and emails to appropriate Division, Department, or Cabinet…"
149,Human Resources Specialist,Frankfort Plant Board,$21.96 an hour,"Qualified applicants must have a Bachelors degree in Human Resources, Public Administration, Business or related field plus, two years directly related human…"
150,Office Coordinator (entry level) - BenchMark Physical Therap...,BenchMark Rehab Partners,,An Office Coordinator is an entry-level office role that is responsible for maintaining pleasant and consistent daily operations of the clinic.
151,Management/Crew Members,Sonic Drive-In,Up to $16 an hour,Opportunities now exist for ALL Management and Hourly Positions throughout The Greater area of Lexington!*.High school diploma or equivalent required.
152,Bank Teller/CSR,Whitaker Bank,,Perform routine branch and customer service duties; accept retail and commercial checking and savings deposits; process loan payments; cash checks and savings…
153,Part-Time Store Associate,ALDI,$12.70 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
154,Production Engineering Revit Detailer,Bristol Group,$18 - $22 an hour,A two year degree in Engineering or related field.The Production Engineering Revit Detailer position is a full-time position responsible for the production of…
155,Barista,Sage Garden Café,$10 - $15 an hour,Issue bills and accept payment.Deal with complaints or problems with a positive attitude.Collaborate with other restaurant servers and kitchen staff.
156,Barista,Sage Garden Café,$10 - $15 an hour,Issue bills and accept payment.Deal with complaints or problems with a positive attitude.Collaborate with other restaurant servers and kitchen staff.
157,Front Desk Receptionist,"Frankfort Animal Clinic, PSC",$8 - $15 an hour,"Perform other clerical receptionist duties such as filing, photocopying, transcribing and faxing.Answer, screen and forward incoming phone calls."
158,Bank Teller/CSR,Whitaker Bank,,Perform routine branch and customer service duties; accept retail and commercial checking and savings deposits; process loan payments; cash checks and savings…
159,Kennel Assistant,Tin Woof Inn,$10 - $12 an hour,Developing playgroups and supervising dog playtimes.Kennel staff take care of all pets in the building as well as maintain the kennel and surrounding areas…
160,Durable Medical Equipment Technician and Delivery Driver,Capital Pharmacy and Medical Equipment,$12 - $18 an hour,\* Knowledge of medical equipment set up and repair is a plus.\* Must know Frankfort and surrounding area.\* Experience and mechanically inclined is a plus.
161,,McLane - Foodservice,$15.20 an hour,"Shrink-wrap and label outgoing orders and remove shrink wrap from incoming orders.Drive and operate a reach truck, pallet jack, and/or fork truck to select,…"
162,Production Team Member,NASCA Elastomers,$17.50 - $22.00 an hour,Manages both manufacturing and quality control.Previous experience in manufacturing preferred but not required.Must be able to lift up 50lbs.
163,Circulation Clerk,Paul Sawyier Public Library,$10.99 an hour,Answers telephones and provides routine information or refers and transfers calls.Welcomes patron inquiries and provides limited reference assistance from the…
164,Assistant Hotel Manager,Confidential,"$40,000 - $45,000 a year","One (1) year hotel front desk/guest service experience strongly preferred.Ensure a safe and secure environment for guests, team members and hotel assets in…"
165,Management/Crew Members,Sonic Drive-In,Up to $16 an hour,Opportunities now exist for ALL Management and Hourly Positions throughout The Greater area of Lexington!*.High school diploma or equivalent required.
166,Barista,Starbucks,$10 - $11 an hour,"A job for which all ages, including older job seekers, are encouraged to apply.Job Types: Full-time, Part-time.Guest Services: 1 year (Preferred)."
167,Parks and Rec Seasonal/Part-Time,CITY OF FRANKFORT KY,,Age Requirement - 16 or older on first day.
168,Human Resources Specialist,Frankfort Plant Board,$21.96 an hour,"Qualified applicants must have a Bachelors degree in Human Resources, Public Administration, Business or related field plus, two years directly related human…"
169,Administrative Specialist III,Commonwealth of Kentucky,"$2,427 - $3,884 a month","Serves as a point of contact for the Director’s office, including answering and directing phone calls and emails to appropriate Division, Department, or Cabinet…"
