,title,company,salary,summary
180,WAREHOUSE WORKER (Distribution Center OKC/FT),Mathis Brothers Furniture,$15 - $18 an hour,"EXAMPLES OF WORKED PERFORMED: General warehouse duties such as, but not limited to: loading and unloading of trucks, make sure all merchandise is labeled with a…"
181,Administrative Officer,US Department of Housing and Urban Development,"$92,143 - $129,116 a year","Ensure the highest level of collaboration among all administrative staff, both on-site and remote, and, as needed, non-administrative staffs to satisfy the…"
182,Cashier - The Children's Hospital - $11.78/hr +,Sodexo,$11.78 an hour,"Operates a cash register (or equivalent), receives payments of cash, checks and charges from customers or employees for goods or services, making change and…"
183,Customer Service Agent,Williams-Sonoma Inc. Customer Care Centers,$14 an hour,"Agents are trained in taking calls to assist customers with anything from placing orders and facilitating returns, to locating products and scheduling…"
184,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
185,Contract Representative with FARS and /or DFARS Experience,"Enclave Management, Inc","$80,000 - $100,000 a year",US Citizenship and the ability to obtain a government security clearance (up to Top Secret) is required.Coordinates contractual activities with activities of…
186,Portfolio Manager,DRGinvest,"$60,000 - $65,000 a year","Lead a growing team and produce best-in-class owner and resident satisfaction, as well as property operating performance.100% accuracy of Payables each month."
187,,FedEx Ground PH US,Up to $16.50 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
188,Representative Enroller,Global Medevac,"$5,000 - $15,000 a month",Anyone can become a quality enroller into our extremely valuable membership program even if you don’t have a background in marketing or sales.
189,Hotel Front Desk Agent,"Marriott International, Inc.",$10 - $13 an hour,Our Front Desk/Guest Care Associates are responsible for assisting our guest at every turn - at first contact when the guest contacts the hotel to make a…
190,Warehouse Team Member,Amazon HVH,,"Take advantage of your 3-day weekend by working a full-time 4-day week.This is a full-time role, which at Amazon means you’ll get benefits starting your first…"
191,Database Records Specialist,Oklahoma Medical Research Foundation,,Performs data entry and maintains the donor database integrity.Prefer one (1) year of data entry experience.Verifies and categorizes gift details by gift type…
192,Administrative Officer,US Department of Housing and Urban Development,"$92,143 - $129,116 a year","Ensure the highest level of collaboration among all administrative staff, both on-site and remote, and, as needed, non-administrative staffs to satisfy the…"
