,title,company,salary,summary
383,Eligibility Caseworker I in Training,Wake County Government,$17.75 - $21.00 an hour,"Determining eligibility for a State or County Department of Social Services program (Medicaid, Food and Nutrition Services, Work First, Child Care Subsidy,…"
384,EMERGENCY COMMUNICATIONS OFFICER,"Town of Cary, NC","$43,000 - $68,370 a year","Answers emergency and routine telephone calls; determines appropriate service to.Operates state-of-the-art radio console, telephone, CAD systems and other…"
385,Warehouse Associate,Tesla,,"Must have a valid state driver’s license.Assist with the electrical wiring of all energy products.Layout, assembly and installation of solar array and…"
386,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
387,Remote Work From Home Patient Account Rep 2,MedAssist,,"Contact patients by telephone and screen them for state, county and Federal assistance programs.Complete all necessary steps in locating patients and involving…"
388,,Night and Day Dental,,"To keep our staff safe we have partition protecting you and patient, clean offices and disinfect pens, doors, phones and all surfaces on a regular basis."
389,Warehouse Package Handler,FedEx Ground PH US,$15.00 - $15.50 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
390,Tutor in Raleigh – All Subjects Available,Grade Potential Tutoring,$18 - $30 an hour,Raleigh families are in immediate need of part-time tutors for all subjects and grade levels.
391,Claims Adjuster Trainee,Progressive,"$48,000 a year","Bachelor's degree or a combined total of five years of work experience and/or college education.Diverse, inclusive & welcoming culture with Employee Resource…"
392,Morning and Day Seasonal Warehouse Sort Team Member,Amazon HVH,,"Sort, scan, stack packages on pallets.Get customer orders ready for delivery.Use technology like scanners, computers, and handheld printers."
393,Data Entry Clerk,ETS FINANCIAL SERVICE,$28.92 an hour,Proven experience as data entry clerk.Fast typing skills; Knowledge of touch typing system is strongly preferred.High school degree or equivalent.
394,Virtual Full-time Customer Service Rep,PNC Financial Services Group,"$33,700 a year","Tech Savvy – Advise, educate and engage clients on a variety of technological tools and resources allowing them to explore solutions to achieve their goals and…"
395,Eligibility Caseworker I in Training,Wake County Government,$17.75 - $21.00 an hour,"Determining eligibility for a State or County Department of Social Services program (Medicaid, Food and Nutrition Services, Work First, Child Care Subsidy,…"
