,title,company,salary,summary
109,"QA Tester - Games (Kirkland, WA)",Cat Daddy,,"This is an entry level position so no experience is required, however any prior game testing experience will be a plus.Reports to the Lead and / or QA Manager."
110,"QA Tester - Games (Kirkland, WA)",2K Vegas,,"This is an entry level position so no experience is required, however any prior game testing experience will be a plus.Reports to the Lead and / or QA Manager."
111,Customer Service Intern,Sauce Agency,"$44,000 - $84,000 a year",Work collaboratively on cross-functional projects and coordinate with technical and non-technical teams to fine-tune new and existing programs.
112,Service Desk,Planet Fitness,$16.69 an hour,"Answering info calls over the phone and taking messages.The customer service staff, or commonly called the front desk staff, is the core of the gym."
113,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
114,United States Secret Service Criminal Investigator (Special...,United States Secret Service,"$49,016 - $139,916 a year","Show us you have the talent and background we need, and we will show you the rewards of joining the U.S. Secret Service as a Criminal Investigator (Special…"
115,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
116,Medical Office Receptionist,The Stella Center,$18 - $25 an hour,"You will be responsible for answering phones, scheduling appointments and surgeries, checking in/out patients, quoting procedure prices and collecting patient…"
117,Administrative Assistant - Aerospace Company,"Jemco Components and Fabrication, Inc.",$20 - $28 an hour,This position requires an engaged personality and amazing attention to detail.High school or equivalent (Preferred).
118,Transcriptionist,Allegis Transcription,,Allegis transcriptionists work remotely as independent contractors providing high-quality legal and insurance transcription.A transparent QA feedback program.
119,Library Technician,Perkins Coie,,"Primary responsibilities are to review and check in incoming library materials.Other duties include shelving, filing, interlibrary loan processing and shipping…"
120,Seasonal Ice Cream Scooper - Capitol Hill,Salt & Straw,$16.57 an hour,"Provide outstanding customer service in a fast-paced, high-volume environment.No previous work experience required."
121,What we offer,501 Commons,$22 - $24 an hour,"Flexibility: Ability to set your own schedule within a M-F, 7 am – 7 pm timeframe, including working remotely and/or from home."
122,Gallery Attendant,Chihuly Garden and Glass,,"Duties include maintaining and controlling an even flow of all visitors, advancing Guest’s knowledge and answering questions, and maintaining a clean, safe,…"
123,Warehouse Associate,Tesla,,"Must have a valid state driver’s license.This will include receiving, issuing, and organizing materials for maximum efficiency; and preparing material daily to…"
124,Barista And Retail Team Member,Joe Chocolate Co.,$13.50 - $15.50 an hour,"Accurately and promptly making and serving our products to customers.We take COVID precautions seriously, including face masks and dividers between staff and…"
125,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
126,Amazon In-Store Shopper (Immediate Openings!) - Earn $16.75/...,Amazon,From $16.75 an hour,"Through this program you’ll be able to earn certificates and associate degrees in high-wage, in-demand occupations such as aircraft mechanics, computer-aided…"
127,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
128,Package Handler (Immediate Openings!),Amazon,$16.75 - $17.80 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
129,Amazon Picker/Packer (Multiple Shifts Available) - Earn up t...,Amazon,Up to $17.95 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
130,Amazon Order Filler (Multiple Shifts Available) - Earn up to...,Amazon,Up to $17.95 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
131,Tutor in Seattle – All Subjects Available,Grade Potential Tutoring,$18 - $30 an hour,Seattle families are in immediate need of part-time tutors for all subjects and grade levels.
132,Customer Service Intern,Sauce Agency,"$44,000 - $84,000 a year",Work collaboratively on cross-functional projects and coordinate with technical and non-technical teams to fine-tune new and existing programs.
133,Good Hands Team Member,Allstate Insurance Company,"$45,000 - $85,000 a year",Be willing to obtain your Property & Casualty license.Create client relationships with follow up phone calls.Maintain knowledge of new products.
134,Service Desk,Planet Fitness,$16.69 an hour,"Answering info calls over the phone and taking messages.The customer service staff, or commonly called the front desk staff, is the core of the gym."
135,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
136,United States Secret Service Criminal Investigator (Special...,United States Secret Service,"$49,016 - $139,916 a year","Show us you have the talent and background we need, and we will show you the rewards of joining the U.S. Secret Service as a Criminal Investigator (Special…"
137,Administrative Assistant - Aerospace Company,"Jemco Components and Fabrication, Inc.",$20 - $28 an hour,This position requires an engaged personality and amazing attention to detail.High school or equivalent (Preferred).
138,Customer Service Agent,Alaska Airlines,$15.52 an hour,"Must maintain at your own expense a dedicated telephone line and high-speed, hard wired internet connection.Ability to be sympathetic and helpful to guests who…"
139,Seasonal Ice Cream Scooper - Capitol Hill,Salt & Straw,$16.57 an hour,"Provide outstanding customer service in a fast-paced, high-volume environment.No previous work experience required."
140,Amazon Warehousing Worker (Multiple Shifts Available) - Earn...,Amazon,Up to $17.95 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
141,Customer Service Intern,Sauce Agency,"$44,000 - $84,000 a year",Work collaboratively on cross-functional projects and coordinate with technical and non-technical teams to fine-tune new and existing programs.
142,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
143,Service Desk,Planet Fitness,$16.69 an hour,"Answering info calls over the phone and taking messages.The customer service staff, or commonly called the front desk staff, is the core of the gym."
144,Amazon In-Store Shopper (Immediate Openings!) - Earn $16.75/...,Amazon,From $16.75 an hour,"Through this program you’ll be able to earn certificates and associate degrees in high-wage, in-demand occupations such as aircraft mechanics, computer-aided…"
145,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
146,Administrative Assistant - Aerospace Company,"Jemco Components and Fabrication, Inc.",$20 - $28 an hour,This position requires an engaged personality and amazing attention to detail.High school or equivalent (Preferred).
147,United States Secret Service Criminal Investigator (Special...,United States Secret Service,"$49,016 - $139,916 a year","Show us you have the talent and background we need, and we will show you the rewards of joining the U.S. Secret Service as a Criminal Investigator (Special…"
148,Transcriptionist,Allegis Transcription,,Allegis transcriptionists work remotely as independent contractors providing high-quality legal and insurance transcription.A transparent QA feedback program.
149,Seasonal Baseball Information Game Day Assistant,The Seattle Mariners Baseball Club,,"Assist in writing daily game notes, minor league reports, postgame notes and answering phones.Exhibits effective listening skills and builds positive…"
150,Vacation Planner,Travel Ventures,"$35,000 - $75,000 a year","Book travel needs (airline, car rental, hotel accommodations, cruise, ticket/event sales, etc…).Review budgets, and plan trips according to clients budget…"
151,Temporary Customer Service Representative,City of Seattle,$27.22 - $30.48 an hour,"One (1) year of clerical experience including public contact in a customer service environment or a related field,."
152,Certificated Recruiting and Hiring Coordinator,Lake Washington School District,"$86,824 a year",This position is responsible for the implementation and coordination of the District’s hiring processes and policies for certificated positions.
153,Client Advisor - Seattle Bravern,Louis Vuitton,,By striving to discover your Clients and their every need you will tailor their experience within our store in order to elevate their experience and impression…
154,Seasonal Ice Cream Scooper - Capitol Hill,Salt & Straw,$16.57 an hour,"Provide outstanding customer service in a fast-paced, high-volume environment.No previous work experience required."
155,Amazon Warehouse Assistant (Multiple Shifts Available) - Ear...,Amazon,Up to $17.95 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
156,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
157,Customer Service Intern,Sauce Agency,"$44,000 - $84,000 a year",Work collaboratively on cross-functional projects and coordinate with technical and non-technical teams to fine-tune new and existing programs.
158,Service Desk,Planet Fitness,$16.69 an hour,"Answering info calls over the phone and taking messages.The customer service staff, or commonly called the front desk staff, is the core of the gym."
159,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
160,United States Secret Service Criminal Investigator (Special...,United States Secret Service,"$49,016 - $139,916 a year","Show us you have the talent and background we need, and we will show you the rewards of joining the U.S. Secret Service as a Criminal Investigator (Special…"
161,Customer Service Agent,Alaska Airlines,$15.52 an hour,"Must maintain at your own expense a dedicated telephone line and high-speed, hard wired internet connection.Ability to be sympathetic and helpful to guests who…"
162,Seasonal Ice Cream Scooper - Capitol Hill,Salt & Straw,$16.57 an hour,"Provide outstanding customer service in a fast-paced, high-volume environment.No previous work experience required."
163,Amazon In-Store Shopper (Immediate Openings!) - Earn $16.75/...,Amazon,From $16.75 an hour,"Through this program you’ll be able to earn certificates and associate degrees in high-wage, in-demand occupations such as aircraft mechanics, computer-aided…"
164,Administrative Assistant - Aerospace Company,"Jemco Components and Fabrication, Inc.",$20 - $28 an hour,This position requires an engaged personality and amazing attention to detail.High school or equivalent (Preferred).
165,Vacation Planner,Travel Ventures,"$35,000 - $75,000 a year","Book travel needs (airline, car rental, hotel accommodations, cruise, ticket/event sales, etc…).Review budgets, and plan trips according to clients budget…"
166,Temporary Customer Service Representative,City of Seattle,$27.22 - $30.48 an hour,"One (1) year of clerical experience including public contact in a customer service environment or a related field,."
167,Entry Level Collections Specialist (Temporarily Work From Ho...,Assurant,"$2,500 - $3,000 a month","We will start you off with two weeks of paid training on State and Federal laws pertaining to collections, how to use our state of the art software application,…"
168,Transcriptionist,Allegis Transcription,,Allegis transcriptionists work remotely as independent contractors providing high-quality legal and insurance transcription.A transparent QA feedback program.
169,"QA Tester - Games (Kirkland, WA)",Cat Daddy,,"This is an entry level position so no experience is required, however any prior game testing experience will be a plus.Reports to the Lead and / or QA Manager."
170,"QA Tester - Games (Kirkland, WA)",2K Vegas,,"This is an entry level position so no experience is required, however any prior game testing experience will be a plus.Reports to the Lead and / or QA Manager."
171,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
172,Customer Service Intern,Sauce Agency,"$44,000 - $84,000 a year",Work collaboratively on cross-functional projects and coordinate with technical and non-technical teams to fine-tune new and existing programs.
173,Amazon In-Store Shopper (Immediate Openings!) - Earn $16.75/...,Amazon,From $16.75 an hour,"Through this program you’ll be able to earn certificates and associate degrees in high-wage, in-demand occupations such as aircraft mechanics, computer-aided…"
174,Service Desk,Planet Fitness,$16.69 an hour,"Answering info calls over the phone and taking messages.The customer service staff, or commonly called the front desk staff, is the core of the gym."
175,United States Secret Service Criminal Investigator (Special...,United States Secret Service,"$49,016 - $139,916 a year","Show us you have the talent and background we need, and we will show you the rewards of joining the U.S. Secret Service as a Criminal Investigator (Special…"
176,Administrative Assistant - Aerospace Company,"Jemco Components and Fabrication, Inc.",$20 - $28 an hour,This position requires an engaged personality and amazing attention to detail.High school or equivalent (Preferred).
177,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
178,Customer Service Agent,Alaska Airlines,$15.52 an hour,"Must maintain at your own expense a dedicated telephone line and high-speed, hard wired internet connection.Ability to be sympathetic and helpful to guests who…"
