,Unnamed: 0,City,title,company,salary,summary
69,69,"Ashville, NC",Grading Crew,Blythe Development Co,,The Laborer must maintain a clean and secure job site (pick up tools/equipment) to eliminate potential hazards; must ensure that proper safety and incident…
70,70,"Ashville, NC",Community Brand Representative - Spiceworks,Spiceworks,,"Share news, blog posts, technical documentation, and contests.6 months experience in social media management, copywriting, journalism, etc."
71,71,"Ashville, NC",Legal Assistant,Asheville Legal,$16 - $20 an hour,"A part-time legal assistant is needed for our fast-paced boutique civil litigation practice.Experience in a law office, while not strictly required, will be…"
72,72,"Ashville, NC",Adventure Guides - Zipline and Aerial Park,Adventure Center of Asheville,$11 - $13 an hour,"Guides must complete training (provided) and obtain 1st Aid/CPR certification.Our guides provide excellent customer service, facilitate tours, and look out for…"
73,73,"Ashville, NC",Airline Customer Service Agent,Piedmont Airlines,,"Bachelor’s Degree in Aviation, Business or related field.Customer service agents work together as a team to provide excellent customer service and meet…"
74,74,"Ashville, NC","Nike Asheville Retail Sales Associate Seasonal (""Athlete"")",Nike,,"Maintain knowledge of various store departments and be available to operate cash register for regular transactions, perform shipping and receiving duties, stock…"
75,75,"Ashville, NC",Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
76,76,"Ashville, NC",Manual Tester and Technical Writer,Galaxy Digital,"$50,000 - $60,000 a year","When the person in this position has more experience, they will write their own stories.The role includes a balance of manual software testing and technical…"
77,77,"Ashville, NC",Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
78,78,"Ashville, NC",Front Desk Receptionist,Group Dental Practice,Up to $25 an hour,"Collecting and entering patient payments and insurance payments.A job for which all ages, including older job seekers, are encouraged to apply."
79,79,"Ashville, NC",Mail And File Clerk,US Department of Veterans Affairs,"$31,520 - $40,974 a year","NOTE: This position requires a valid state drivers' license.This education must have been obtained in an accredited business, secretarial or technical school,…"
80,80,"Ashville, NC",Information Specialist/Receptionist,Buncombe County Schools,,"Pay Range: [$12.53 - $16.86] (based on state service) + 10.77% local supplement.Enters student data pertaining to enrollment, grades, schedules, test scores,…"
81,81,"Ashville, NC",Community Health Worker,Anthem,,Collaborates with social worker and/or care manager to develop action plan.Helps to bridge conversations with patients and remove barriers that prevent them…
82,82,"Ashville, NC",Administrative Assistant - Public Works,The City of Asheville,$16.28 - $19.53 an hour,"Associate's degree in Business Administration or a related field, with one (1) to three (3) years' experience working in an office environment."
83,83,"Ashville, NC",Part-Time Stocker,ALDI,$13.50 an hour,"When you join our team as a Stocker, you’ll be responsible for stocking, organizing new incoming inventory and safely operating machinery."
84,84,"Ashville, NC",Animal Care Attendant,Brother Wolf Animal Sanctuary,,"Must be at least 18 years of age and have a valid driver's license.Quarantine areas, and front lobby.Helps to ensure a healthy, safe, clean and pleasant…"
85,85,"Ashville, NC",Supply Technician - COVID-19 Hire,US Department of Veterans Affairs,"$35,265 - $45,847 a year","Examples of specialized experience would typically include, but are not limited to: providing supplies and material to clinical and administrative areas of a…"
86,86,"Ashville, NC",Hiring salary:,"City of Hendersonville, NC","$28,922 - $31,000 a year","Hiring salary: The position is a pay grade 8 with a hiring salary range of $28,922 – $31,000."
87,87,"Ashville, NC",Patient Services Specialist,American Oncology Network,,Experience in the healthcare field working as a medical receptionist is highly preferred.Answer calls promptly and retrieve messages.
88,88,"Ashville, NC",Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
89,89,"Ashville, NC",Community Brand Representative - Spiceworks,Spiceworks,,"Share news, blog posts, technical documentation, and contests.6 months experience in social media management, copywriting, journalism, etc."
90,90,"Ashville, NC",Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
91,91,"Ashville, NC",Manual Tester and Technical Writer,Galaxy Digital,"$50,000 - $60,000 a year","When the person in this position has more experience, they will write their own stories.The role includes a balance of manual software testing and technical…"
92,92,"Ashville, NC",Tropical Smoothie Cafe- Crew Member,Tropical Smoothie Cafe,$8.75 - $12.00 an hour,"Follows the steps to operate the register, including taking customer orders, accurately handling cash and being responsible for the drawer."
93,93,"Ashville, NC",Customer Representative,Allstate Insurance Company,"$45,000 - $85,000 a year",Be willing to obtain your Property & Casualty license.Create client relationships with follow up phone calls.Maintain knowledge of new products.
94,94,"Ashville, NC",Front Desk Receptionist,Group Dental Practice,Up to $25 an hour,"Collecting and entering patient payments and insurance payments.A job for which all ages, including older job seekers, are encouraged to apply."
95,95,"Ashville, NC",Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
96,96,"Ashville, NC",Administrative Assistant - Public Works,The City of Asheville,$16.28 - $19.53 an hour,"Associate's degree in Business Administration or a related field, with one (1) to three (3) years' experience working in an office environment."
97,97,"Ashville, NC",Community Health Worker,Anthem,,Collaborates with social worker and/or care manager to develop action plan.Helps to bridge conversations with patients and remove barriers that prevent them…
98,98,"Ashville, NC",Mail And File Clerk,US Department of Veterans Affairs,"$31,520 - $40,974 a year","NOTE: This position requires a valid state drivers' license.This education must have been obtained in an accredited business, secretarial or technical school,…"
99,99,"Ashville, NC",Information Specialist/Receptionist,Buncombe County Schools,,"Pay Range: [$12.53 - $16.86] (based on state service) + 10.77% local supplement.Enters student data pertaining to enrollment, grades, schedules, test scores,…"
100,100,"Ashville, NC",,Vaya Health,"$47,936 - $57,794 a year","A bachelor’s degree in the field of human services, finance, business administration, computer sciences or related field and two years of experience as a…"
101,101,"Ashville, NC",Community Brand Representative - Spiceworks,Spiceworks,,"Share news, blog posts, technical documentation, and contests.6 months experience in social media management, copywriting, journalism, etc."
102,102,"Ashville, NC",Ebike Tour Guide,The Flying Bike,$15.50 an hour,"Excellent hourly wage in addition to tips from guests.Has enthusiasm about sharing Asheville and ebikes with guests.Must be able to lift, push, pull 50 lbs."
103,103,"Ashville, NC",Part-Time Stocker,ALDI,$13.50 an hour,"When you join our team as a Stocker, you’ll be responsible for stocking, organizing new incoming inventory and safely operating machinery."
104,104,"Ashville, NC",Barista/ Ice Cream Slinger,10th Muse Comfort Food,$10 - $15 an hour,Receive and process payments (cash and credit cards).Give customers drink menus and answer their questions regarding ingredients.Keep the work areas clean.
105,105,"Ashville, NC",Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
106,106,"Ashville, NC",Front Desk Receptionist,Group Dental Practice,Up to $25 an hour,"Collecting and entering patient payments and insurance payments.A job for which all ages, including older job seekers, are encouraged to apply."
107,107,"Ashville, NC",Customer Representative,Allstate Insurance Company,"$45,000 - $85,000 a year",Be willing to obtain your Property & Casualty license.Create client relationships with follow up phone calls.Maintain knowledge of new products.
108,108,"Ashville, NC",Customer Care & Social Media Coordinator,Buchi,"From $42,000 a year","Oversee social media accounts, and publish content tailored to Buchi’s social media platforms (including Instagram, Facebook, Pinterest) maintaining a unified…"
109,109,"Ashville, NC",Electrical Apprentice,Wired Right Electrical,"Up to $40,000 a year","We work in the installation of electrical systems in new residential construction and residential remodels, service work, generators, and Audio Video wiring."
110,110,"Ashville, NC",Grading Crew,Blythe Development Co,,The Laborer must maintain a clean and secure job site (pick up tools/equipment) to eliminate potential hazards; must ensure that proper safety and incident…
111,111,"Ashville, NC",Tropical Smoothie Cafe- Crew Member,Tropical Smoothie Cafe,$8.75 - $12.00 an hour,"Follows the steps to operate the register, including taking customer orders, accurately handling cash and being responsible for the drawer."
112,112,"Ashville, NC",Advanced Practice Provider,Range Urgent Care,,"Respect our patients time, values and involvement in their own healthcare experience.Candidates should have 1+ years experience in Emergency Medicine OR 3+…"
113,113,"Ashville, NC",Legal Assistant,Asheville Legal,$16 - $20 an hour,"A part-time legal assistant is needed for our fast-paced boutique civil litigation practice.Experience in a law office, while not strictly required, will be…"
114,114,"Ashville, NC",Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
115,115,"Ashville, NC",Assistant General Manager - Element Hotel,Virtelle Hospitality,"$40,000 - $45,000 a year","Ensure a safe and secure environment for guests, colleagues, and hotel assets in compliance with policies and procedures and regulatory requirements including…"
116,116,"Ashville, NC",,Paramount Automotive,,Paramount Kia in Asheville is seeking a highly motivated individual who wants to advance their career/knowledge in the accounting department.
117,117,"Ashville, NC",Administrative Assistant - Public Works,The City of Asheville,$16.28 - $19.53 an hour,"Associate's degree in Business Administration or a related field, with one (1) to three (3) years' experience working in an office environment."
118,118,"Ashville, NC",Animal Care Attendant,Brother Wolf Animal Sanctuary,,"Must be at least 18 years of age and have a valid driver's license.Quarantine areas, and front lobby.Helps to ensure a healthy, safe, clean and pleasant…"
119,119,"Ashville, NC",Mail And File Clerk,US Department of Veterans Affairs,"$31,520 - $40,974 a year","NOTE: This position requires a valid state drivers' license.This education must have been obtained in an accredited business, secretarial or technical school,…"
120,120,"Ashville, NC",Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
121,121,"Ashville, NC",,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
122,122,"Ashville, NC",ASSISTANT BREWER,Sierra Nevada Brewing Co.,,"Use of Inventory control software for data entry and lot tracking (FIFO and traceability programs).CIP of tanks, lines, and hardware using automated & manual…"
123,123,"Ashville, NC",Dunkin Donuts Crew Member,Dunkin' Donuts,$9 - $11 an hour,Handle POS transactions and payments with accuracy.Crew Member delivers great and friendly guest experiences by preparing Dunkin products according to…
124,124,"Ashville, NC",Customer Representative,Allstate Insurance Company,"$45,000 - $85,000 a year",Be willing to obtain your Property & Casualty license.Create client relationships with follow up phone calls.Maintain knowledge of new products.
125,125,"Ashville, NC",Tropical Smoothie Cafe- Crew Member,Tropical Smoothie Cafe,$8.75 - $12.00 an hour,"Follows the steps to operate the register, including taking customer orders, accurately handling cash and being responsible for the drawer."
126,126,"Ashville, NC",Part-time Nanny,The P Family,$15 - $30 an hour,"Ensuring our child is safe, cared for, and healthily stimulated with various forms of play (no screens!).Disciplined in staying away from screens (and off of…"
127,127,"Ashville, NC",Custodial Associate,Asheville Art Museum,"$35,000 - $38,000 a year","The incumbent must have a valid driver’s license, be able to handle tools and/or controls, and tolerate moderate noise levels."
128,128,"Ashville, NC",Busser (1467),Olive Garden,,"As a busser, you will assist our servers in providing excellent service to ensure guest satisfaction, as well as a firm commitment to the highest safety and…"
129,129,"Ashville, NC",Title Abstractor,"The Kania Law Firm, P.A.",$15 - $16 an hour,Candidates will need to be comfortable driving long distances alone.Ideal candidates will also have excellent computer and research skills.
130,130,"Ashville, NC",Customer Care & Social Media Coordinator,Buchi,"From $42,000 a year","Oversee social media accounts, and publish content tailored to Buchi’s social media platforms (including Instagram, Facebook, Pinterest) maintaining a unified…"
131,131,"Ashville, NC",Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
132,132,"Ashville, NC",Manual Tester and Technical Writer,Galaxy Digital,"$50,000 - $60,000 a year","When the person in this position has more experience, they will write their own stories.The role includes a balance of manual software testing and technical…"
133,133,"Ashville, NC",Electrical Apprentice,Wired Right Electrical,"Up to $40,000 a year","We work in the installation of electrical systems in new residential construction and residential remodels, service work, generators, and Audio Video wiring."
134,134,"Ashville, NC",Chocolate Maker,French Broad Chocolates,From $15 an hour,"Food manufacturing or culinary experience a plus.1+ years of food, production, or manufacturing, experience preferred.Standing for extended periods of time."
135,135,"Ashville, NC",Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
136,136,"Ashville, NC",Experienced Bread Baker,Annie's Bakery Inc.,$11 - $14 an hour,"We use daily temperature checks, social distancing as much as possible, strong hand washing policies and sanitizer/masks requirement.(30-40 hours/week, M-F)."
137,137,"Ashville, NC",Groundskeeper - Givens Estates,Givens Communities,$14.50 - $15.50 an hour,403(b) retirement plan with up to a 6% matching of employee contribution.Herbaceous and woody plant installation and maintenance.
138,138,"Ashville, NC",Maintenance and Groundskeeping,Bent Creek Lodge,$13 - $15 an hour,"You may also occasionally come into contact with our Lodge guests and must be professional and friendly.These are fairly simple things like trash collection,…"
139,139,"Ashville, NC",Preparation and Support Cooks for Summer Camp,Camp Highlander - Summer Camp for Boys and Girls,From $13.50 an hour,"The employee is occasionally exposed to fumes or airborne particles, toxic or caustic chemicals, extreme heat, and risk of electrical shock."
140,140,"Ashville, NC",Delivery Driver $100 Sign On Bonus,Domino's,Up to $15 an hour,"Employee's own clothing, so long as it meets the company dress code.High stress tolerance -- thrives in a high-pressure environment."
141,141,"Ashville, NC",Manual Tester and Technical Writer,Galaxy Digital,"$50,000 - $60,000 a year","When the person in this position has more experience, they will write their own stories.The role includes a balance of manual software testing and technical…"
142,142,"Ashville, NC",Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
143,143,"Ashville, NC",Community Health Worker,Anthem,,Collaborates with social worker and/or care manager to develop action plan.Helps to bridge conversations with patients and remove barriers that prevent them…
144,144,"Ashville, NC",Mail And File Clerk,US Department of Veterans Affairs,"$31,520 - $40,974 a year","NOTE: This position requires a valid state drivers' license.This education must have been obtained in an accredited business, secretarial or technical school,…"
145,145,"Ashville, NC",Administrative Assistant - Public Works,The City of Asheville,$16.28 - $19.53 an hour,"Associate's degree in Business Administration or a related field, with one (1) to three (3) years' experience working in an office environment."
146,146,"Ashville, NC",Information Specialist/Receptionist,Buncombe County Schools,,"Pay Range: [$12.53 - $16.86] (based on state service) + 10.77% local supplement.Enters student data pertaining to enrollment, grades, schedules, test scores,…"
147,147,"Ashville, NC",Community Brand Representative - Spiceworks,Spiceworks,,"Share news, blog posts, technical documentation, and contests.6 months experience in social media management, copywriting, journalism, etc."
148,148,"Ashville, NC",Hiring salary:,"City of Hendersonville, NC","$28,922 - $31,000 a year","Hiring salary: The position is a pay grade 8 with a hiring salary range of $28,922 – $31,000."
149,149,"Ashville, NC",Supply Technician - COVID-19 Hire,US Department of Veterans Affairs,"$35,265 - $45,847 a year","Examples of specialized experience would typically include, but are not limited to: providing supplies and material to clinical and administrative areas of a…"
150,150,"Ashville, NC",Front Desk Receptionist,Group Dental Practice,Up to $25 an hour,"Collecting and entering patient payments and insurance payments.A job for which all ages, including older job seekers, are encouraged to apply."
151,151,"Ashville, NC",PACKAGING SUPERVISOR,Sierra Nevada Brewing Co.,,Facilitates problem solving activities to determine root cause and close the loop on issues that impact the state of the business.
152,152,"Ashville, NC",Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
153,153,"Ashville, NC",,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
154,154,"Ashville, NC",ASSISTANT BREWER,Sierra Nevada Brewing Co.,,"Use of Inventory control software for data entry and lot tracking (FIFO and traceability programs).CIP of tanks, lines, and hardware using automated & manual…"
