,Unnamed: 0,City,title,company,salary,summary
1194,1194,"Dallas,TX",Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
1195,1195,"Dallas,TX",WORK FROM HOME M-F 7am-3:30pm Customs Brokerage,UNITED PARCEL SERVICE,,"At least two years of customer service, general office, or data entry experience.Accurate and rapid data entry.Establish and maintain client relationships."
1196,1196,"Dallas,TX",Warehouse Associate,Tesla,,"Must have a valid state driver’s license.This will include receiving, issuing, and organizing materials for maximum efficiency; and preparing material daily to…"
1197,1197,"Dallas,TX",Customer Service Work From Home,Progressive,$17.25 - $19.25 an hour,"Must live within the state of Texas.Diverse, inclusive and welcoming culture with Employee Resource Groups.Gainshare bonus up to 16% of your eligible earnings…"
1198,1198,"Dallas,TX",Work From Home CER Rep M-F 830am - 5:00pm,UNITED PARCEL SERVICE,,Obtains pertinent details on exporting commodities from shippers via telephone and e-mail communications.Brokerage is responsible for clearing international…
1199,1199,"Dallas,TX",Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
1200,1200,"Dallas,TX",2nd Shift Warehouse - $15/hr. + Incentive Pay,Summit Racing Equipment,$15 an hour,The starting pay is $15.00/hr with the opportunity to earn up to $17.25 with performance-based incentives and a 90-day performance review.
1201,1201,"Dallas,TX",Office Based Reservations Representative,American Airlines,$14.74 an hour,"Master several weeks of fast-paced, intensive training on products, processes, policies and tools; and continue learning with recurrent training each year."
1202,1202,"Dallas,TX",LIBRARY CLERK,City of Coppell,"Up to $2,300 a week","Critical Thinking: We actively and skillfully conceptualize, apply, analyze, synthesize, and evaluate information to reach a sound answer or conclusion by…"
1203,1203,"Dallas,TX",,Maximus,$17 - $18 an hour,Agents will answer incoming calls from the public related to COVID-19 vaccination scheduling.Strong data entry and telephone skills.
1204,1204,"Dallas,TX",PSE MAIL PROCESSING CLERK,United States Postal Service,$18.49 an hour,"Fingerprint check, state and county checks).PSEs may be required to handle heavy sacks of mail/parcels, sort & distribute incoming/outgoing mail, and work at a…"
1205,1205,"Dallas,TX",Part-time Dock / Warehouse Worker,Estes Express Lines,From $19.85 an hour,"Pay & Benefits for Part-time Irving, TX *Dock Workers: .Starting hourly rate of $19.85.Medical, dental, and vision insurance."
1206,1206,"Dallas,TX",Secretary,"We Were Soldiers Moving & Storage, LLC",$12 - $40 an hour,"A job for which all ages, including older job seekers, are encouraged to apply.Input job notes into the system.Job Types: Full-time, Part-time."
1207,1207,"Dallas,TX",Warehouse Associate,Uline,$23 - $30 an hour ++,"Best-in-class, clean, modern facilities.From $23 to $30 per hour.Annual bonuses over $7,000 paid in December 2021.High school diploma or equivalent."
1208,1208,"Dallas,TX","Administrative Assistant / Grand Prairie, TX",LOCKHEED MARTIN CORPORATION,,Proficient with Microsoft Office tools and.Advanced computer skills (strong typing and.Coordinate and maintain conference room.And out of office reports.
1209,1209,"Dallas,TX",Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
1210,1210,"Dallas,TX",WORK FROM HOME M-F 7am-3:30pm Customs Brokerage,UNITED PARCEL SERVICE,,"At least two years of customer service, general office, or data entry experience.Accurate and rapid data entry.Establish and maintain client relationships."
1211,1211,"Dallas,TX",Warehouse Associate,Tesla,,"Must have a valid state driver’s license.This will include receiving, issuing, and organizing materials for maximum efficiency; and preparing material daily to…"
1212,1212,"Dallas,TX",Customer Service Work From Home,Progressive,$17.25 - $19.25 an hour,"Must live within the state of Texas.Diverse, inclusive and welcoming culture with Employee Resource Groups.Gainshare bonus up to 16% of your eligible earnings…"
1213,1213,"Dallas,TX",Work From Home CER Rep M-F 830am - 5:00pm,UNITED PARCEL SERVICE,,Obtains pertinent details on exporting commodities from shippers via telephone and e-mail communications.Brokerage is responsible for clearing international…
1214,1214,"Dallas,TX",Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
1215,1215,"Dallas,TX",2nd Shift Warehouse - $15/hr. + Incentive Pay,Summit Racing Equipment,$15 an hour,The starting pay is $15.00/hr with the opportunity to earn up to $17.25 with performance-based incentives and a 90-day performance review.
1216,1216,"Dallas,TX",Office Based Reservations Representative,American Airlines,$14.74 an hour,"Master several weeks of fast-paced, intensive training on products, processes, policies and tools; and continue learning with recurrent training each year."
1217,1217,"Dallas,TX",Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
1218,1218,"Dallas,TX",Seasonal Warehouse Team Member,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
1219,1219,"Dallas,TX",CORPORATE GIFT DESIGNER/GIFT ASSEMBLER,Kelli's,"$35,000 - $45,000 a year",Research and develop knowledge of current design trends as they apply to this gift market.The right candidate understands cost structures and retail pricing to…
1220,1220,"Dallas,TX",Dispatcher Router Inbound,R+L Carriers,,"R+L Carriers offers an excellent compensation and comprehensive benefits package that includes Medical/Dental/Vision Insurance, 401(k) Retirement Plan with…"
1221,1221,"Dallas,TX",Fannie Mae/Freddie Mac Mortgage Document Specialists Hiring...,Iron Mountain,$15 - $17 an hour,"Iron Mountain enables organizations to lower storage costs, comply with regulations, recover from disaster, and protect their data and assets from a complex…"
1222,1222,"Dallas,TX",Litigation Attorney,"Ekvall & Byrne, LLP",,"The attorney will be expected to handle their own docket of cases, including working up the case, presenting the case for mediation, and going to trial in the…"
1223,1223,"Dallas,TX",Experienced Cabinet Maker,4C Capital Custom Cabinets and Counters,$11 - $20 an hour,"Construct and assemble cabinet components, making sure that all pieces fit the dimensions specified on shop drawings or plans.Lamination experience is a plus."
1224,1224,"Dallas,TX",LIBRARY CLERK,City of Coppell,"Up to $2,300 a week","Critical Thinking: We actively and skillfully conceptualize, apply, analyze, synthesize, and evaluate information to reach a sound answer or conclusion by…"
1225,1225,"Dallas,TX",PSE MAIL PROCESSING CLERK,United States Postal Service,$18.49 an hour,"Fingerprint check, state and county checks).PSEs may be required to handle heavy sacks of mail/parcels, sort & distribute incoming/outgoing mail, and work at a…"
1226,1226,"Dallas,TX",Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
1227,1227,"Dallas,TX",WORK FROM HOME M-F 7am-3:30pm Customs Brokerage,UNITED PARCEL SERVICE,,"At least two years of customer service, general office, or data entry experience.Accurate and rapid data entry.Establish and maintain client relationships."
1228,1228,"Dallas,TX",Warehouse Associate,Uline,$23 - $30 an hour ++,"Best-in-class, clean, modern facilities.From $23 to $30 per hour.Annual bonuses over $7,000 paid in December 2021.High school diploma or equivalent."
1229,1229,"Dallas,TX",Director of Education – Full time,Dallas Arboretum,,"Yearly tasks include partnership growth and maintenance, department data management and analysis, budget preparation, curriculum oversight and staff development…"
1230,1230,"Dallas,TX",Cyber Security Business Analyst Intern - Virtual Internship...,Southwest Airlines Co.,$20 an hour,"Coursework in computer science fundamentals, programming languages, and related technical studies is preferred.Exposure to Agile methodologies preferred."
1231,1231,"Dallas,TX",2nd Shift Warehouse - $15/hr. + Incentive Pay,Summit Racing Equipment,$15 an hour,The starting pay is $15.00/hr with the opportunity to earn up to $17.25 with performance-based incentives and a 90-day performance review.
1232,1232,"Dallas,TX",Hourly Warehouse Operations,TARGET,From $17 an hour,"A role within Warehouse Operations means you’ll work quickly, safely and efficiently to handle product within the warehouse to ensure the accurate processing of…"
1233,1233,"Dallas,TX",Warehouse Package Handler,FedEx Ground PH US,Up to $17.50 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
1234,1234,"Dallas,TX",Seasonal Package Sorter - Earn up to $15/hr!,Amazon Workforce Staffing,Up to $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
1235,1235,"Dallas,TX",Amazon Seasonal Picker/Packer - Coppell,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
1236,1236,"Dallas,TX",Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
1237,1237,"Dallas,TX",Screen Print Machine Operator - 1st & 2nd Shift,BSN Sports,$16 - $18 an hour,"The Press Operator responds to work orders, set up, operates, troubleshoots press and performs direct physical activity to complete work order in a timely…"
1238,1238,"Dallas,TX",LIBRARY CLERK,City of Coppell,"Up to $2,300 a week","Critical Thinking: We actively and skillfully conceptualize, apply, analyze, synthesize, and evaluate information to reach a sound answer or conclusion by…"
1239,1239,"Dallas,TX",Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
1240,1240,"Dallas,TX",Warehouse Associate,Uline,$23 - $30 an hour ++,"Best-in-class, clean, modern facilities.From $23 to $30 per hour.Annual bonuses over $7,000 paid in December 2021.High school diploma or equivalent."
1241,1241,"Dallas,TX",Amazon Seasonal Picker/Packer - Coppell,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
